DateTime,Entries,UniqueIPs
1579520656,172,172
1579522588,172,172
1579524505,172,172
1579526416,172,172
1579528343,172,172
1579530257,172,172
1579532175,177,177
1579534288,177,177
1579536214,180,180
1579538178,179,179
1579540129,179,179
1579542035,180,180
1579544189,176,176
1579546090,179,179
1579548036,179,179
1579549998,180,180
1579551855,179,179
1579553772,177,177
1579555717,178,178
1579557754,178,178
1579559769,180,180
1579561949,177,177
1579563857,175,175
1579565810,176,176
1579567711,173,173
1579569616,172,172
1579571532,171,171
1579573484,172,172
1579575376,177,177
1579577312,175,175
1579579485,171,171
1579581377,169,169
1579583324,165,165
1579585243,167,167
1579587138,169,169
1579589085,164,164
1579591001,164,164
1579592899,163,163
1579594820,163,163
1579596737,162,162
1579598725,156,156
1579600586,152,152
1579602497,152,152
1579604558,154,154
1579606572,154,154
1579608490,154,154
1579610411,154,154
1579612338,155,155
1579614251,155,155
1579616428,155,155
1579618337,153,153
1579620267,152,152
1579622176,152,152
1579624103,150,150
1579626257,151,151
1579628171,148,148
1579630118,149,149
1579632015,148,148
1579633937,148,148
1579635857,147,147
1579638023,148,148
1579639931,150,150
1579641855,145,145
1579643772,144,144
1579645693,142,142
1579647773,139,139
1579649775,139,139
1579651692,141,141
1579653618,144,144
1579655538,145,145
1579657455,151,151
1579659376,148,148
1579661299,144,144
1579663227,143,143
1579665149,145,145
1579667082,148,148
1579668990,150,150
1579670892,148,148
1579673784,143,143
1579675697,148,148
1579677628,147,147
1579679531,148,148
1579681458,147,147
1579683385,148,148
1579685295,146,146
1579687353,148,148
1579689169,148,148
1579691123,148,148
1579692990,144,144
1579694896,147,147
1579696823,147,147
1579698751,152,152
1579700666,155,155
1579702578,152,152
1579704502,152,152
1579706413,148,148
1579708349,146,146
1579710252,144,144
1579712187,143,143
1579714097,145,145
1579716983,143,143
1579719144,147,147
1579721059,146,146
1579722993,145,145
1579724897,148,148
1579727156,144,144
1579728978,147,147
1579730926,149,149
1579732831,147,147
1579734735,149,149
1579736675,148,148
1579738574,150,150
1579740516,144,144
1579742447,152,152
1579744357,147,147
1579746264,145,145
1579748195,148,148
1579750098,148,148
1579752218,144,144
