DateTime,AddedIPs,RemovedIPs
1580075521,1,4
1580076121,0,1
1580077322,2,25
1580079122,10,2
1580079721,3,1
1580080921,0,1
1580081521,2,0
1580082121,2,3
1580083322,1,3
1580084521,1,1
1580085722,3,2
1580086921,3,1
1580088121,3,4
1580088721,8,2
1580089921,2,4
1580090521,2,1
1580091722,1,2
1580092921,6,2
1580094122,1,12
1580095321,0,11
1580096522,3,5
1580097121,1,4
1580098921,0,3
1580099521,15,0
1580100721,2,1
1580101321,5,5
1580102521,0,2
1580103721,1,6
1580104921,3,2
1580106121,1,1
1580106721,1,0
1580107321,5,1
1580108521,0,2
1580109121,0,4
1580110321,2,4
1580110921,1,0
1580111521,0,1
1580112722,4,1
1580113321,1,0
1580114522,3,2
1580115721,0,5
1580116321,2,4
1580117521,0,1
1580118121,1,0
1580119321,0,7
1580120521,2,7
1580121721,3,2
1580122321,9,1
1580123521,0,2
1580124122,0,2
1580124722,1,5
1580125921,1,2
1580126521,1,2
1580127122,4,0
1580128321,3,2
1580128921,1,0
1580129521,2,1
1580130121,1,0
1580131321,1,2
1580131921,1,1
1580133721,6,1
1580134322,0,3
1580135521,0,4
1580136121,0,1
1580136721,1,0
1580137321,2,3
1580137921,2,0
1580139121,1,2
1580139722,1,0
1580140921,0,1
1580142121,0,1
1580143321,0,1
1580145121,1,0
1580145721,3,12
1580147521,3,6
1580148722,0,1
1580149321,3,0
1580150521,1,0
1580151721,3,4
1580152921,2,4
1580153521,2,0
1580154122,2,3
1580155321,2,2
1580156521,1,4
1580157721,6,13
1580158922,4,1
1580160121,2,3
1580160722,1,0
1580161322,1,2
1580161921,4,3
1580162521,2,3
1580163121,2,0
1580163721,0,5
1580166121,0,1
1580167321,2,1
1580167921,9,1
1580168522,0,2
1580169722,0,3
1580170921,5,2
1580172121,0,4
1580172721,2,1
1580174521,2,1
1580175721,0,5
1580176321,1,10
1580177521,2,2
1580178121,1,0
1580179321,1,5
1580180521,2,0
1580181121,0,1
1580181721,3,1
1580182921,2,1
1580183521,2,0
1580185322,7,11
1580186521,1,0
1580187121,3,1
1580188921,2,4
1580189521,2,1
1580190121,4,1
1580191321,2,1
1580192521,2,1
1580193721,2,0
1580194922,1,1
1580196121,1,0
1580196722,7,28
1580198521,2,0
1580200921,2,0
1580202121,0,1
1580203321,3,2
1580203921,1,2
1580204521,1,9
1580205721,1,0
1580206322,0,1
1580206921,7,1
1580208121,2,8
1580209321,2,0
1580209921,4,0
1580211122,2,1
1580212322,0,1
1580212921,3,0
1580213521,2,2
1580214121,6,0
1580215322,2,2
1580216522,0,5
1580217121,2,1
1580217722,6,1
1580218922,1,3
1580219522,2,0
1580220121,1,5
1580221321,1,0
1580221921,0,3
1580222522,1,3
1580223121,1,0
1580223721,1,1
1580225522,3,3
1580226121,5,3
1580227322,3,0
1580228521,1,3
1580229721,4,3
1580230322,1,0
1580231521,0,5
1580232121,0,2
1580233322,3,0
1580233921,6,0
1580234521,3,3
1580235121,1,1
1580236322,2,0
1580237521,1,0
1580238721,2,7
1580239922,1,0
1580240521,2,1
1580241721,3,0
1580242321,5,1
1580242921,3,2
1580244121,2,1
1580244721,5,0
1580245921,1,0
1580246521,1,1
1580249521,1,0
1580251321,2,0
1580251921,1,1
1580252521,1,1
1580253721,2,0
1580254921,2,1
1580255521,1,5
1580256121,1,3
1580257321,0,3
1580258521,3,0
1580259721,2,1
1580260321,0,3
1580260921,1,1
1580262121,3,1
1580262721,2,0
1580263921,4,1
1580264521,1,4
1580267521,2,0
1580268121,2,0
1580268721,1,1
