DateTime,Entries,UniqueIPs
1580202140,1172982,1204353
1580203321,1172982,1204356
1580203886,1172997,1204371
1580203921,1172997,1204372
1580205721,1172998,1204374
1580206322,1172998,1204376
1580206921,1173002,1204380
1580207521,1173009,1204391
1580208721,1173011,1204394
1580209401,1173013,1204396
1580209921,1173012,1204397
1580210521,1173015,1204401
1580211099,1173029,1204415
1580211122,1173029,1204416
1580212921,1173029,1204418
1580213521,1173030,1204420
1580214121,1173032,1204422
1580214721,1173030,1204403
1580214742,1173041,1204414
1580216540,1173044,1204417
1580217722,1173044,1204418
1580218922,1173047,1204424
1580219522,1173049,1204426
1580220200,1173058,1204435
1580220721,1173059,1204436
1580223801,1173061,1204438
1580224321,1173061,1204439
1580225522,1173080,1204459
1580226121,1173083,1204463
1580227322,1173084,1204464
1580228521,1173085,1204465
1580229122,1173083,1204463
1580229721,1173084,1204465
1580230921,1173085,1204466
1580231521,1173084,1204465
1580232663,1173086,1204467
1580233322,1173087,1204469
1580233921,1173091,1204475
1580235121,1173095,1204479
1580236265,1173108,1204492
1580236381,1173107,1204493
1580238202,1173107,1204493
1580239981,1173126,1204512
1580240521,1173128,1204514
1580241741,1173129,1204515
1580242921,1173131,1204519
1580243521,1173147,1204535
1580244121,1173150,1204540
1580245321,1173150,1204538
1580245761,1173147,1204535
1580249521,1173149,1204537
1580250121,1173142,1204530
1580250802,1173144,1204532
1580251321,1173145,1204533
1580252601,1173092,1204479
1580253721,1173094,1204481
1580254264,1173083,1204470
1580257321,1173084,1204471
1580259721,1173069,1204457
1580259742,1173071,1204459
1580262121,1173071,1204462
1580263401,1173072,1204463
1580263921,1173074,1204464
1580265721,1173075,1204465
1580266941,1173062,1204453
1580267521,1173063,1204455
1580268121,1173064,1204456
1580270522,1173060,1204457
1580270541,1173058,1204455
1580271122,1173060,1204458
1580272321,1173057,1204455
1580272382,1173058,1204456
1580273521,1173058,1204457
1580274201,1173057,1204456
1580275477,1173669,1205039
1580275981,1173670,1205041
1580277721,1173658,1205028
1580278921,1173659,1205029
1580281401,1173668,1205038
1580281921,1173670,1205040
1580282522,1173673,1205044
1580283063,1173672,1205043
1580283722,1173672,1205044
1580285001,1173673,1205044
1580285521,1173676,1205047
1580286121,1173677,1205048
1580286666,1173692,1205063
1580288601,1173691,1205062
1580289721,1173695,1205068
1580290270,1173714,1205087
1580293922,1173712,1205086
1580295121,1173713,1205087
1580295741,1173714,1205088
1580297483,1173717,1205091
1580297581,1173721,1205096
1580298121,1173722,1205098
1580298721,1173724,1205100
1580299401,1173725,1205102
1580300521,1173727,1205106
1580301080,1173752,1205138
1580302321,1173752,1205139
1580302921,1173755,1205143
1580304122,1173756,1205144
1580304721,1173751,1205138
1580306601,1173753,1205140
1580307721,1173753,1205142
1580308321,1173755,1205145
1580309521,1173757,1205148
1580310145,1173761,1205152
1580310721,1173762,1205153
1580311321,1173764,1205155
1580313121,1173765,1205156
1580313802,1173788,1205180
1580314921,1173789,1205181
1580315522,1173790,1205182
1580316121,1173791,1205183
1580317342,1173792,1205184
1580318522,1173793,1205185
1580319721,1173795,1205187
1580321002,1173830,1205226
1580321521,1173831,1205227
1580322121,1173836,1205236
1580323322,1173840,1205242
1580323921,1173841,1205243
1580324522,1173843,1205245
1580324602,1173841,1205243
1580326321,1173840,1205242
1580326921,1173842,1205244
1580328142,1173842,1205245
1580328721,1173844,1205247
1580329900,1173849,1205254
1580331802,1173851,1205257
1580332922,1173854,1205260
1580333522,1173848,1205266
1580334121,1173854,1205274
1580335402,1173864,1205290
1580336521,1173865,1205293
1580337121,1173869,1205297
1580337721,1173880,1205309
1580339002,1173841,1205270
1580339521,1173853,1205282
1580340121,1173858,1205287
1580340721,1173841,1205270
1580341321,1173843,1205272
1580342722,1173845,1205274
