DateTime,Entries,UniqueIPs
1579341934,78,78
1579343791,78,78
1579345708,79,79
1579347630,76,76
1579349542,71,71
1579351470,69,69
1579353380,68,68
1579355352,66,66
1579357239,65,65
1579359147,64,64
1579361059,66,66
1579363001,65,65
1579364897,65,65
1579367097,66,66
1579368982,65,65
1579370920,62,62
1579372848,63,63
1579374755,62,62
1579376737,60,60
1579380748,60,60
1579382680,59,59
1579384592,60,60
1579386514,59,59
1579388758,59,59
1579390580,56,56
1579392768,56,56
1579394655,57,57
1579396591,56,56
1579398524,60,60
1579400417,60,60
1579402333,60,60
1579404320,57,57
1579406187,59,59
1579408116,58,58
1579410370,60,60
1579412196,58,58
1579414100,57,57
1579416019,58,58
1579417954,60,60
1579419862,59,59
1579421783,57,57
1579423733,57,57
1579427544,58,58
1579429491,58,58
1579431400,57,57
1579433305,57,57
1579435405,60,60
1579437396,59,59
1579439294,60,60
1579441232,60,60
1579443155,59,59
1579445057,58,58
1579446912,56,56
1579452740,53,53
1579454721,55,55
1579458498,54,54
1579460610,53,53
1579464744,54,54
1579466676,54,54
1579470495,53,53
1579474348,56,56
1579476256,52,52
1579478179,53,53
1579480106,56,56
1579483256,56,56
1579485133,52,52
1579487054,54,54
1579488990,52,52
1579490897,53,53
1579493091,51,51
1579494998,48,48
1579496930,48,48
1579500757,46,46
1579502688,48,48
1579504604,47,47
1579506543,47,47
1579508418,47,47
1579510338,47,47
1579512309,48,48
1579514220,49,49
1579516098,52,52
1579518308,50,50
1579520186,50,50
1579522099,52,52
1579525946,51,51
1579529773,52,52
1579533615,53,53
1579535533,54,54
1579537455,54,54
1579539392,55,55
1579541299,53,53
1579545383,54,54
1579547353,54,54
1579551139,54,54
1579553068,53,53
1579554997,54,54
1579557159,55,55
1579559054,54,54
1579560973,53,53
1579562920,55,55
1579564946,55,55
1579566971,53,53
1579568892,52,52
1579570841,51,51
1579572763,52,52
1579574678,51,51
1579576608,50,50
1579578556,48,48
1579580413,49,49
1579582331,51,51
1579584253,50,50
1579586178,51,51
1579588093,49,49
1579591001,46,46
1579592899,46,46
1579594820,49,49
1579596737,51,51
1579598726,49,49
1579600587,47,47
1579602498,43,43
1579604574,43,43
1579606572,42,42
1579608490,39,39
1579610412,40,40
1579612338,40,40
1579616429,40,40
1579618337,40,40
1579620268,39,39
1579622177,38,38
1579624103,37,37
1579626276,36,36
1579632016,35,35
1579633938,34,34
1579635857,34,34
1579639932,35,35
1579643773,35,35
1579645693,36,36
1579649775,35,35
1579651692,34,34
1579653619,32,32
1579655539,31,31
1579657456,31,31
1579659377,30,30
1579661299,29,29
1579663231,31,31
1579665149,32,32
1579667083,31,31
1579668991,33,33
1579670892,32,32
1579673785,31,31
1579675698,33,33
1579677629,34,34
1579679531,34,34
1579681459,31,31
1579683385,31,31
1579685295,33,33
1579687379,35,35
1579689632,37,37
1579691567,37,37
1579693482,36,36
1579695392,35,35
1579699225,35,35
1579704982,35,35
1579706926,37,37
1579709105,38,38
1579716984,39,39
1579719145,40,40
1579721059,41,41
1579722993,41,41
1579724898,42,42
1579727157,41,41
1579728979,40,40
1579730926,41,41
1579732832,41,41
1579734735,42,42
1579736698,41,41
1579742448,42,42
1579744358,42,42
1579746264,45,45
1579748195,48,48
1579750099,48,48
1579752236,51,51
1579754174,49,49
1579756131,50,50
1579758044,51,51
1579759973,54,54
1579761889,54,54
