DateTime,AddedIPs,RemovedIPs
1578719188,6,5
1578722763,2,3
1578726377,2,2
1578729987,1,2
1578733580,1,1
1578737171,2,1
1578740779,2,1
1578744368,2,0
1578747977,0,2
1578751576,2,2
1578755187,4,5
1578758770,4,2
1578762376,0,1
1578765973,1,1
1578769573,0,1
1578773175,2,3
1578776783,2,2
1578780385,1,2
1578783973,2,4
1578787554,3,1
1578791171,0,1
1578794783,2,4
1578798379,4,2
1578801979,4,6
1578805575,6,0
1578809164,2,3
1578812772,0,3
1578816372,1,1
1578819987,3,7
1578823582,8,3
1578827174,5,1
1578830772,1,4
1578834390,3,2
1578837977,5,2
1578841573,1,3
1578845171,5,3
1578848776,2,3
1578852374,1,6
1578855968,2,1
1578859578,2,0
1578863195,2,3
1578866767,2,1
1578873948,1,1
1578877551,0,1
1578881168,2,5
1578884771,3,1
1578888371,1,6
1578891955,7,6
1578895559,6,3
1578899155,4,1
1578902775,3,1
1578906373,0,2
1578909960,4,1
1578913564,1,1
1578917179,2,1
1578920777,4,1
1578924370,3,5
1578927970,1,5
1578931572,6,3
1578935170,3,3
1578938771,0,5
1578942367,3,2
1578945973,3,1
1578949561,5,4
1578953151,3,2
1578956776,1,3
1578960408,1,0
1578963991,1,3
1578967592,2,6
1578971163,9,2
1578974776,1,1
1578978383,1,3
1578981973,2,1
1578985580,2,1
1578989163,3,3
1578992762,1,1
1578996378,3,2
1578999965,2,6
1579003565,3,2
1579007177,3,3
1579010745,1,3
1579014353,4,5
1579017954,2,0
1579021569,0,2
1579025153,0,3
1579028757,3,10
1579032387,7,3
1579035969,3,3
1579039571,4,1
1579043179,3,0
1579046801,1,1
1579053975,2,0
1579057567,1,2
1579061174,3,0
1579064763,2,4
1579068373,2,3
1579071969,4,0
1579075576,1,3
1579079160,1,4
1579082767,2,6
1579086372,4,2
1579089982,3,3
1579093558,3,5
1579097180,2,3
1579100769,7,1
1579104375,3,1
1579107953,1,1
1579111566,2,1
1579115173,1,4
1579118771,1,1
1579122364,2,5
1579125957,3,3
1579129568,2,0
1579133194,2,2
1579136759,4,2
1579140369,2,3
1579143966,1,1
1579147565,4,1
1579151161,2,2
1579154759,1,3
1579158368,2,2
1579161957,0,4
1579165555,2,4
1579169177,5,2
1579172746,4,1
1579176359,5,0
1579179971,1,2
1579183546,2,4
1579187157,1,3
1579190759,3,3
1579194365,1,0
1579197964,2,3
1579201560,4,3
1579205156,0,3
1579208763,4,3
1579212370,0,1
1579215953,2,0
1579219573,1,2
1579223164,1,3
1579226763,2,1
1579230362,2,0
1579233963,1,3
1579237568,4,3
1579241160,1,0
1579244785,2,5
1579248365,4,3
1579251968,4,5
1579255579,4,2
1579259180,3,2
1579262762,3,0
1579266374,2,1
1579269975,1,2
1579273564,2,7
1579277165,1,5
1579280772,4,1
1579284370,2,1
1579287965,2,2
1579291584,3,1
1579295188,1,2
1579298774,1,2
1579302366,2,5
1579305969,2,0
1579309582,2,1
1579313184,5,1
1579316781,4,2
1579320395,0,6
1579323982,5,3
1579327589,2,2
1579331181,0,1
1579334776,2,0
1579341987,0,1
1579345578,1,4
1579349181,1,2
1579352777,3,2
1579356388,1,0
1579359988,1,2
1579363572,4,4
1579367169,1,1
1579370784,1,2
1579374376,3,0
1579377973,2,3
1579381590,2,3
1579385184,3,4
1579388786,3,7
1579392376,4,3
1579395989,6,2
1579399590,2,1
1579403191,1,6
1579406790,7,3
1579410377,6,0
1579413992,1,3
1579417585,1,3
1579421185,4,1
1579424784,1,3
1579428382,2,2
1579431985,5,1
1579435590,1,4
1579439178,4,2
1579446375,1,2
1579449976,1,4
1579453574,0,1
1579457185,0,3
1579460779,2,0
1579464382,2,4
1579467982,2,1
1579471594,1,3
1579475190,3,0
1579478783,2,3
1579482380,3,1
1579485986,4,1
1579489585,2,1
1579493190,2,2
1579496788,2,5
1579500387,1,6
1579503975,3,5
1579507573,5,0
1579511187,2,6
1579514789,3,4
1579518389,3,0
1579521972,5,7
1579525580,4,1
1579529177,1,4
1579532796,5,3
1579536386,6,4
1579539989,4,5
1579543584,1,3
1579547182,3,4
1579550776,5,0
1579557974,3,3
1579561592,4,0
1579565191,1,3
1579568778,1,2
1579572393,4,3
1579575993,3,3
1579579583,4,4
1579583181,2,4
1579586788,1,3
1579590381,1,3
1579593984,5,5
1579597570,5,3
1579601178,3,2
1579604774,4,2
1579608387,1,4
1579611987,5,2
1579615573,1,1
1579619201,1,1
1579622786,3,2
1579629987,1,0
1579633585,1,4
1579637186,1,0
1579640787,0,3
1579644364,2,0
1579647977,1,3
1579651582,1,1
1579655175,1,3
1579658784,3,2
1579662393,4,1
1579665994,1,1
1579669581,2,4
1579673184,4,3
1579676783,2,0
1579680387,3,0
1579683978,2,1
1579687592,3,5
1579691165,3,3
1579694780,3,3
1579698380,3,3
1579701978,1,5
1579705577,5,3
1579709183,4,3
1579712790,3,3
1579716386,1,3
1579719975,1,2
1579723576,4,1
1579727180,2,4
1579730784,2,7
1579734389,7,3
1579737994,2,1
1579741571,0,1
1579745182,3,1
1579748782,2,1
1579752373,2,1
1579755963,4,6
1579759563,1,3
1579763158,2,2
1579766761,4,4
1579770362,4,1
1579773968,3,3
1579777557,3,1
1579781156,5,3
1579784762,1,1
1579788360,0,4
1579791958,0,1
1579795552,3,3
1579799146,4,2
1579802760,1,3
1579806367,2,3
1579809960,0,1
1579813562,2,5
1579817157,3,1
1579820766,2,0
1579824380,3,0
1579827956,2,1
1579831568,1,3
1579835168,1,3
1579838766,4,2
1579842367,1,6
1579845972,2,1
1579849565,3,3
1579853165,4,3
1579856748,5,2
1579860369,3,1
1579863958,2,4
1579867565,0,3
1579871159,1,1
1579874754,4,1
1579878357,2,6
1579881951,3,2
1579885555,3,1
1579889169,2,7
1579892758,3,1
1579896351,1,1
1579899962,3,1
1579907164,6,2
1579910759,0,5
1579914369,1,2
1579917964,4,1
1579921561,1,2
1579925173,3,1
1579928758,1,3
1579932352,0,2
1579935958,4,3
1579939550,1,2
1579943156,0,4
1579946748,3,1
1579950352,7,1
1579953957,3,1
1579957551,0,2
1579961151,0,1
1579964761,0,5
1579968352,4,4
1579971958,4,0
1579975557,1,2
1579979158,3,2
1579982760,2,6
1579986357,3,2
1579989962,5,1
1579993558,1,2
1580000751,0,1
1580004368,0,3
1580007958,6,0
1580011557,0,2
1580015146,2,1
1580022357,1,5
1580025953,1,1
1580029561,1,7
1580033155,6,3
1580036753,0,1
1580040357,3,4
1580043948,9,2
1580047550,2,1
1580051162,4,2
1580054741,4,3
1580058354,3,1
1580061960,1,4
1580065557,0,3
1580069153,0,2
1580072750,2,1
1580076354,1,4
1580079954,5,0
1580083565,1,0
1580087161,1,2
1580090752,0,3
1580094359,2,0
1580097952,1,6
1580101567,5,3
1580105151,3,3
1580108742,4,2
1580112353,4,4
1580115963,3,2
1580119552,3,0
1580123149,2,0
1580126765,2,4
1580130355,1,2
1580133965,3,1
1580137553,2,3
1580141151,3,2
1580144758,0,1
1580148357,4,2
1580151956,2,2
1580155556,1,5
1580159170,3,1
1580162754,2,1
1580166351,3,4
1580169988,2,2
1580173553,1,2
1580177147,3,1
1580180770,2,2
1580184359,2,2
1580187956,3,2
1580191561,1,5
1580195149,4,7
1580198758,4,0
1580205970,1,0
1580209545,3,3
1580213162,1,1
1580216750,3,2
1580220343,3,1
1580223950,1,2
1580227554,2,3
1580231157,2,3
1580234746,1,2
1580238358,2,1
1580241958,0,3
1580245550,3,1
1580249154,0,3
1580252748,1,1
1580256365,3,1
1580259964,0,1
1580263562,4,0
1580267167,1,1
1580270769,3,3
1580274363,2,1
1580277962,1,3
1580281567,1,4
1580285159,5,1
