DateTime,Entries,UniqueIPs
1579571531,6188,6188
1579573483,6163,6163
1579575375,6150,6150
1579577311,6061,6061
1579579444,6053,6053
1579581376,6062,6062
1579583323,6096,6096
1579585242,6065,6065
1579587137,5834,5834
1579589084,5761,5761
1579590999,5617,5617
1579592898,5543,5543
1579594819,5602,5602
1579596736,5628,5628
1579599615,5605,5605
1579601539,5592,5592
1579603457,5587,5587
1579605376,5583,5583
1579607297,5549,5549
1579609213,5515,5515
1579611138,5512,5512
1579613060,5502,5502
1579614970,5518,5518
1579616894,5530,5530
1579619787,5565,5565
1579621591,5576,5576
1579623617,5611,5611
1579625530,5561,5561
1579627466,5549,5549
1579629375,5533,5533
1579631298,5540,5540
1579634419,5494,5494
1579636356,5468,5468
1579638266,5424,5424
1579640171,5381,5381
1579642093,5378,5378
1579644180,5378,5378
1579646180,5348,5348
1579648113,5347,5347
1579650032,5370,5370
1579651938,5346,5346
1579653853,5364,5364
1579655800,5416,5416
1579657719,5428,5428
1579659633,5413,5413
1579661542,5407,5407
1579663478,5400,5400
1579665374,5424,5424
1579667550,5444,5444
1579669568,5415,5415
1579671396,5418,5418
1579673312,5442,5442
1579675227,5479,5479
1579677142,5503,5503
1579679068,5498,5498
1579680991,5412,5412
1579682898,5287,5287
1579684830,5705,5705
1579686734,5621,5621
1579688656,5485,5485
1579690585,5418,5418
1579692493,5397,5397
1579695390,5398,5398
1579697312,5362,5362
1579699222,5336,5336
1579701144,5293,5293
1579703102,5279,5279
1579704980,5245,5245
1579706923,5249,5249
1579709103,5164,5164
1579711235,5172,5172
1579713143,5316,5316
1579715092,5373,5373
1579716982,5493,5493
1579719142,5514,5514
1579721057,5512,5512
1579722991,5583,5583
1579724895,5633,5633
1579727154,5668,5668
1579728974,5631,5631
1579730913,5615,5615
1579732830,5650,5650
1579734734,5688,5688
1579736670,5710,5710
1579738573,5792,5792
1579740511,5765,5765
1579742445,5817,5817
1579744336,5892,5892
1579746259,5880,5880
1579748193,5961,5961
1579750097,6014,6014
1579752134,6021,6021
1579753961,5962,5962
1579755877,5924,5924
1579757772,5910,5910
1579759692,5918,5918
1579761612,5927,5927
1579763530,5931,5931
1579765457,6012,6012
1579767378,6050,6050
1579769315,6099,6099
1579771214,6145,6145
1579773159,5808,5808
1579775067,6434,6434
1579776970,6939,6939
1579779164,7604,7604
1579781142,8041,8041
1579782975,8679,8679
1579784930,9495,9495
1579786847,10422,10422
1579788769,11195,11195
1579790769,12040,12040
1579792608,12718,12718
1579794499,13586,13586
1579796433,14202,14202
1579798364,14948,14948
1579800263,15456,15456
1579802214,16019,16019
1579804099,16606,16606
1579806275,17317,17317
1579808169,17959,17959
1579810114,18552,18552
1579812020,19140,19140
1579813937,19741,19741
1579815852,20407,20407
1579817811,20981,20981
1579819697,21742,21742
1579821623,22186,22186
1579823532,22406,22406
1579825455,22974,22974
1579827373,23854,23854
1579829301,24344,24344
1579831409,24349,24349
1579833379,24439,24439
1579835313,24425,24425
1579837215,24486,24486
1579839134,24498,24498
1579841054,24506,24506
1579843013,24751,24751
1579844894,24773,24773
1579846814,24760,24760
1579848729,24771,24771
1579850654,24826,24826
1579852571,24934,24934
1579854493,25116,25116
1579856586,25206,25206
1579858602,25284,25284
1579860529,24829,24829
1579862418,24490,24490
1579864333,24023,24023
1579866260,23628,23628
1579868218,23210,23210
1579870103,22878,22878
1579872063,22229,22229
1579873962,21651,21651
1579875882,20949,20949
1579877827,20204,20204
1579879727,19504,19504
1579881778,18749,18749
1579883778,18855,18855
1579885717,18937,18937
1579887622,19159,19159
1579889543,19310,19310
1579891467,19568,19568
1579893634,19821,19821
1579895536,20014,20014
1579897480,20157,20157
1579899378,20259,20259
1579901297,20446,20446
1579903280,20572,20572
1579905147,20532,20532
1579907241,20326,20326
1579909229,20236,20236
1579911139,20173,20173
1579913077,19969,19969
1579914975,19769,19769
1579916912,20207,20207
1579918811,20593,20593
1579920729,21121,21121
1579922698,21488,21488
1579924575,21868,21868
1579926490,22268,22268
1579929402,22937,22937
