DateTime,AddedIPs,RemovedIPs
1578325731,1,1
1578331709,1,0
1578336030,1,0
1578345873,0,2
1578347816,1,0
1578349953,0,1
1578353799,0,1
1578355800,0,1
1578357867,0,1
1578359800,1,0
1578381132,1,0
1578387138,1,0
1578389053,0,1
1578390991,0,2
1578398939,1,0
1578400825,0,1
1578402776,0,1
1578406599,1,0
1578408525,0,1
1578410442,1,0
1578412352,0,1
1578418119,0,1
1578420317,1,0
1578422427,0,1
1578428177,1,0
1578434174,0,1
1578441132,2,0
1578446923,1,1
1578449019,1,0
1578453181,1,0
1578459167,1,0
1578467153,0,1
1578469303,1,0
1578473310,0,1
1578475235,1,0
1578479313,1,0
1578484094,0,1
1578487951,1,0
1578489873,1,0
1578493965,1,1
1578495958,2,1
1578499739,1,0
1578503596,1,0
1578507390,0,1
1578511236,1,0
1578513146,1,0
1578515085,2,1
1578518931,1,0
1578527061,0,2
1578528983,1,0
1578530919,1,0
1578532820,0,1
1578534738,1,1
1578536682,1,0
1578540500,0,1
1578544648,0,1
1578546516,1,0
1578556123,0,1
1578561886,0,1
1578563813,1,0
1578565708,0,1
1578567910,1,0
1578573755,0,1
1578575801,1,1
1578577949,1,0
1578579907,1,1
1578581805,0,2
1578585947,0,1
1578589711,1,0
1578591866,0,1
1578597630,1,1
1578599602,0,1
1578601492,0,2
1578603412,1,0
1578605306,0,1
1578607508,1,0
1578611574,1,0
1578615619,0,1
1578617560,0,1
1578619478,1,0
1578621398,0,2
1578626207,1,0
1578631936,0,1
1578647217,1,0
1578649562,0,1
1578653778,0,1
1578657867,2,0
1578661761,0,1
1578663638,0,1
1578666030,1,1
1578667953,1,0
1578672610,1,0
1578676832,0,1
1578683077,0,1
1578689092,2,0
1578691005,0,1
1578692954,1,0
1578694835,1,1
1578698719,0,1
1578702512,1,0
1578706578,0,1
1578708508,1,0
1578712591,0,1
1578734427,0,1
1578736327,2,0
1578744785,1,2
1578752419,0,1
1578754359,0,1
1578758194,0,1
1578766376,1,0
1578770182,1,0
1578776221,1,2
1578780465,0,2
1578786294,1,0
1578790337,1,1
1578794182,1,1
