DateTime,Entries,UniqueIPs
1579155862,7759,7759
1579156587,7773,7773
1579157303,7804,7804
1579158036,7780,7780
1579158999,7776,7776
1579159704,7792,7792
1579160428,7790,7790
1579161144,7778,7778
1579162117,7782,7782
1579163080,7763,7763
1579163783,7782,7782
1579164509,7797,7797
1579165232,7810,7810
1579165948,7776,7776
1579166666,7814,7814
1579167386,7775,7775
1579168103,7755,7755
1579169001,7817,7817
1579169777,7804,7804
1579170485,7810,7810
1579171213,7782,7782
1579171927,7804,7804
1579172655,7831,7831
1579173373,7786,7786
1579174091,7763,7763
1579174812,7727,7727
1579175770,7789,7789
1579176501,7719,7719
1579177207,7750,7750
1579177940,7707,7707
1579178658,7785,7785
1579179367,7790,7790
1579180091,7788,7788
1579180810,7787,7787
1579181532,7786,7786
1579182252,7805,7805
1579182986,7815,7815
1579183943,7814,7814
1579184653,7834,7834
1579185615,7843,7843
1579186326,7758,7758
1579187319,7838,7838
1579188023,7815,7815
1579188764,7846,7846
1579189469,7822,7822
1579190185,7840,7840
1579190919,7841,7841
1579191628,7879,7879
1579192353,7874,7874
1579193067,7837,7837
1579193795,7821,7821
1579194523,7843,7843
1579195224,7822,7822
1579195957,7824,7824
1579196667,7833,7833
1579197385,7842,7842
1579198108,7813,7813
1579198825,7868,7868
1579199567,7869,7869
1579200266,7844,7844
1579200987,7885,7885
1579201706,7822,7822
1579202432,7840,7840
1579203152,7843,7843
1579203863,7833,7833
1579204585,7827,7827
1579205555,7835,7835
1579206265,7860,7860
1579206988,7767,7767
1579207703,7844,7844
1579208443,7811,7811
1579209154,7836,7836
1579209867,7793,7793
1579210587,7790,7790
1579211302,7827,7827
1579212035,7843,7843
1579212748,7806,7806
1579213464,7768,7768
1579214184,7766,7766
1579214919,7782,7782
1579215632,7828,7828
1579216379,7793,7793
1579217077,7801,7801
1579217788,7768,7768
1579218506,7775,7775
1579219235,7756,7756
1579219946,7775,7775
1579220663,7830,7830
1579221634,7793,7793
1579222342,7770,7770
1579223074,7816,7816
1579223786,7773,7773
1579224505,7822,7822
1579225225,7807,7807
1579225944,7801,7801
1579226671,7725,7725
1579227412,7754,7754
1579228102,7781,7781
1579228828,7787,7787
1579229545,7776,7776
1579230515,7764,7764
1579231231,7796,7796
1579231948,7754,7754
1579232668,7775,7775
1579233383,7790,7790
1579234359,7805,7805
1579235064,7830,7830
1579235786,7782,7782
1579236515,7822,7822
1579237231,7820,7820
1579237955,7819,7819
1579238669,7816,7816
1579239385,7780,7780
1579240106,7803,7803
1579240829,7796,7796
1579241551,7754,7754
1579242268,7808,7808
1579242985,7772,7772
1579243707,7757,7757
1579244428,7793,7793
1579245145,7778,7778
1579245867,7812,7812
1579246584,7803,7803
1579247309,7815,7815
1579248024,7810,7810
1579248755,7800,7800
1579249469,7779,7779
1579250195,7777,7777
1579250925,7824,7824
1579251624,7786,7786
1579252353,7852,7852
1579253064,7751,7751
1579253782,7797,7797
1579254510,7767,7767
1579255239,7787,7787
1579255950,6930,6930
1579256671,7124,7124
1579257388,7177,7177
1579258106,7251,7251
1579258824,7332,7332
1579259551,7282,7282
1579260264,7336,7336
1579261232,7322,7322
1579261941,7366,7366
1579262698,7412,7412
1579263401,7400,7400
1579264107,7386,7386
1579264825,7443,7443
1579265546,7480,7480
1579266269,7449,7449
1579267008,7509,7509
1579267711,7539,7539
1579268431,7522,7522
1579269150,7534,7534
1579269866,7530,7530
1579270600,7519,7519
1579271301,7578,7578
1579272031,7578,7578
1579272995,7562,7562
1579273954,7567,7567
1579274662,7568,7568
1579275387,7573,7573
1579276110,7552,7552
1579276834,7577,7577
1579277543,7571,7571
1579278274,7617,7617
1579278984,7559,7559
1579279707,7558,7558
1579280426,7558,7558
1579281400,7575,7575
1579282116,7570,7570
1579282828,7579,7579
1579283545,7555,7555
1579284522,7598,7598
1579285211,7637,7637
1579285937,7577,7577
1579286664,7591,7591
1579287369,7581,7581
1579288126,7565,7565
1579288828,7590,7590
1579289559,7630,7630
1579290268,7612,7612
1579290984,7609,7609
1579291717,7589,7589
1579292424,7591,7591
1579293159,7617,7617
1579293868,7618,7618
1579294583,7671,7671
1579295315,7686,7686
1579296025,7731,7731
1579296747,7690,7690
1579297471,7697,7697
1579298185,7740,7740
1579298917,7699,7699
1579299624,7739,7739
1579300349,7733,7733
1579301077,7708,7708
1579301784,7723,7723
1579302758,7701,7701
1579303473,7698,7698
1579304197,7714,7714
1579304908,7697,7697
1579305624,7714,7714
1579306345,7700,7700
1579307069,7706,7706
1579307786,7701,7701
1579308516,7712,7712
1579309224,7716,7716
1579309951,7715,7715
1579310679,7708,7708
1579311383,7716,7716
1579312106,7706,7706
1579312828,7712,7712
1579313802,7735,7735
1579314501,7780,7780
1579315227,7732,7732
1579315942,7742,7742
1579316670,7749,7749
1579317387,7711,7711
1579318107,7761,7761
1579318829,7737,7737
1579319547,7768,7768
1579320515,7720,7720
1579321231,7681,7681
1579321947,7687,7687
1579322669,7709,7709
1579323386,7677,7677
1579324109,7741,7741
1579324823,7685,7685
1579325545,7717,7717
1579326264,7706,7706
1579326981,7735,7735
1579327718,7712,7712
1579328422,7719,7719
1579329153,7722,7722
1579329864,7700,7700
1579330588,7698,7698
1579331556,7703,7703
1579332266,7652,7652
1579332989,7630,7630
1579333705,7729,7729
1579334438,7712,7712
1579335380,7740,7740
1579336085,7729,7729
1579336820,7736,7736
1579337527,7725,7725
1579338266,7721,7721
1579338971,7734,7734
1579339691,7704,7704
1579340409,7721,7721
1579341128,7719,7719
1579342104,7712,7712
1579342807,7696,7696
1579343531,7750,7750
1579344254,7755,7755
1579344967,7777,7777
1579345694,7751,7751
1579346418,7761,7761
1579347131,7798,7798
1579347860,7739,7739
1579348570,7732,7732
1579349293,7770,7770
1579350015,7753,7753
1579350732,7802,7802
1579351454,7769,7769
1579352166,7766,7766
1579352918,7795,7795
1579353628,7790,7790
1579354353,7809,7809
1579355065,7801,7801
1579355782,7801,7801
1579356509,7818,7818
1579357223,7834,7834
1579357971,7807,7807
1579358667,7799,7799
1579359382,7780,7780
1579360111,7822,7822
1579360821,7817,7817
1579361553,7821,7821
1579362271,7787,7787
1579362982,7783,7783
1579363704,7784,7784
1579364425,7833,7833
1579365150,7824,7824
1579365871,7814,7814
1579366583,7803,7803
1579367316,7784,7784
1579368025,7859,7859
1579368761,7829,7829
1579369467,7862,7862
1579370188,7802,7802
1579370907,7824,7824
1579371623,7827,7827
1579372347,7821,7821
1579373065,7813,7813
1579373782,7791,7791
1579374503,7804,7804
1579375222,7798,7798
1579375952,7799,7799
1579376667,7826,7826
1579377382,7818,7818
1579378120,7811,7811
1579378827,7853,7853
1579379547,7815,7815
1579380264,7806,7806
1579380986,7847,7847
1579381710,7807,7807
1579382422,7810,7810
1579383152,7807,7807
1579383876,7791,7791
1579384572,7825,7825
1579385287,7799,7799
1579386013,7852,7852
1579386742,7836,7836
1579387469,7774,7774
1579388166,7814,7814
1579388915,7803,7803
1579389625,7773,7773
1579390345,7795,7795
1579391064,7784,7784
1579391805,7785,7785
1579394186,7771,7771
1579394908,7808,7808
1579395659,7804,7804
1579396345,7762,7762
1579397066,7815,7815
1579397782,7818,7818
1579398509,7819,7819
1579399223,7744,7744
1579399950,7736,7736
1579400664,7804,7804
1579401382,7790,7790
1579402113,7761,7761
1579402828,7802,7802
1579403552,7792,7792
1579404302,7785,7785
1579404981,7783,7783
1579405711,7767,7767
1579406425,7738,7738
1579407146,7763,7763
1579407874,7732,7732
1579408582,7739,7739
1579409311,7701,7701
1579410029,7769,7769
1579410760,7701,7701
1579416502,7751,7751
1579423710,7772,7772
1579431634,7819,7819
1579438825,7772,7772
1579446041,7796,7796
1579453225,7797,7797
1579461140,7817,7817
1579468109,7854,7854
