DateTime,Entries,UniqueIPs
1579507963,56,56
1579509854,58,58
1579511851,59,59
1579513710,59,59
1579515620,58,58
1579517534,61,61
1579519483,56,56
1579521376,60,60
1579523329,62,62
1579525391,61,61
1579527644,61,61
1579529550,62,62
1579531459,61,61
1579533389,62,62
1579535306,62,62
1579539135,61,61
1579541080,61,61
1579542982,62,62
1579544946,60,60
1579547110,54,54
1579549244,54,54
1579551167,52,52
1579553072,52,52
1579557165,51,51
1579559060,53,53
1579560977,51,51
1579562924,54,54
1579565036,55,55
1579568897,55,55
1579570845,56,56
1579572766,55,55
1579574682,56,56
1579576612,58,58
1579578559,60,60
1579580419,61,61
1579582339,62,62
1579584257,61,61
1579586185,62,62
1579588101,61,61
1579590209,60,60
1579592182,60,60
1579594096,60,60
1579596018,57,57
1579597933,57,57
1579599855,56,56
1579601780,57,57
1579603720,54,54
1579605617,57,57
1579607539,57,57
1579609454,60,60
1579611374,60,60
1579613294,61,61
1579615368,62,62
1579617380,62,62
1579619595,62,62
1579621597,61,61
1579623622,62,62
1579625554,63,63
1579627471,65,65
1579629380,65,65
1579631303,68,68
1579634424,72,72
1579636361,74,74
1579638275,74,74
1579640176,75,75
1579644325,74,74
1579646195,74,74
1579648117,75,75
1579650046,74,74
1579651945,76,76
1579653858,76,76
1579655804,79,79
1579657724,80,80
1579659641,81,81
1579661547,80,80
1579663483,78,78
1579665379,78,78
1579667556,76,76
1579669577,76,76
1579671405,75,75
1579673316,74,74
1579675235,74,74
1579677147,76,76
1579679075,74,74
1579680997,75,75
1579684845,74,74
1579686743,76,76
1579688665,76,76
1579690591,74,74
1579692503,71,71
1579695397,65,65
1579697341,64,64
1579700187,59,59
1579702107,62,62
1579704032,62,62
1579705941,64,64
1579707874,64,64
1579709800,63,63
1579711698,64,64
1579713682,64,64
1579715557,66,66
1579717457,64,64
1579719389,62,62
1579721296,60,60
1579723391,58,58
1579725372,60,60
1579727345,60,60
1579729215,61,61
1579731139,62,62
1579733075,62,62
1579734974,66,66
1579737155,65,65
1579739060,62,62
1579741004,64,64
1579742895,63,63
1579745067,59,59
1579746970,59,59
1579748915,60,60
1579750814,59,59
1579754685,57,57
1579758497,59,59
1579760434,59,59
1579762344,57,57
1579764293,59,59
1579766181,57,57
1579768095,60,60
1579771981,59,59
1579773896,59,59
1579775775,60,60
1579779666,59,59
1579781576,60,60
1579783463,59,59
1579787343,58,58
1579789245,58,58
1579791220,55,55
1579793067,54,54
1579795007,55,55
1579796907,58,58
1579799133,57,57
1579800985,55,55
1579802903,51,51
1579804825,51,51
1579807025,51,51
1579808903,50,50
1579810833,50,50
1579812749,50,50
1579814666,51,51
1579816601,51,51
1579818501,50,50
1579820777,46,46
1579822600,47,47
1579824499,45,45
1579826420,47,47
1579828351,47,47
1579830258,47,47
1579832207,50,50
1579834126,51,51
1579836034,52,52
1579837946,53,53
1579839898,55,55
1579841809,55,55
1579843727,57,57
1579845933,56,56
1579847800,59,59
1579849725,59,59
1579851629,57,57
1579853554,57,57
1579855482,55,55
1579857424,56,56
1579861223,54,54
1579863146,52,52
1579866987,53,53
1579871157,54,54
1579873106,55,55
1579874947,56,56
1579876844,56,56
1579880803,56,56
1579882837,54,54
1579884743,52,52
1579886668,52,52
1579888609,53,53
1579890500,52,52
1579892747,51,51
1579897003,50,50
1579898924,49,49
1579900829,50,50
1579902746,51,51
1579904728,53,53
1579908676,50,50
1579912581,48,48
1579914765,50,50
1579916662,49,49
1579918583,47,47
1579920528,45,45
1579922458,44,44
1579924360,45,45
1579926262,43,43
1579928242,42,42
1579930103,42,42
1579932344,43,43
1579934193,40,40
1579936131,43,43
1579939978,44,44
1579941860,46,46
1579943849,44,44
1579945751,50,50
1579947648,51,51
1579949561,54,54
1579952443,54,54
1579954359,54,54
1579956257,53,53
1579958177,55,55
1579960128,54,54
1579962014,52,52
1579963970,53,53
1579965870,55,55
1579967793,54,54
1579969766,55,55
1579971904,57,57
1579973777,62,62
1579975720,62,62
1579979546,63,63
1579985333,65,65
1579987228,66,66
1579989160,66,66
1579991066,64,64
1579994927,65,65
1579998986,67,67
1580000904,66,66
1580002817,67,67
1580004749,66,66
1580008587,66,66
1580010511,64,64
1580012427,66,66
1580016313,68,68
1580018175,67,67
1580020094,66,66
1580022297,65,65
1580024188,69,69
1580026123,68,68
1580028020,69,69
1580029952,72,72
1580031863,66,66
1580033777,66,66
1580035736,63,63
1580037615,63,63
1580041466,62,62
1580043379,61,61
1580045292,60,60
1580049409,59,59
1580051317,61,61
1580053238,60,60
1580055150,59,59
1580057075,63,63
1580058986,61,61
1580060900,58,58
1580062835,59,59
1580064738,60,60
1580066664,58,58
1580068592,61,61
1580070507,59,59
1580073386,58,58
1580075326,62,62
1580077232,64,64
1580079418,65,65
1580081297,63,63
1580083491,66,66
1580085383,64,64
1580087305,64,64
1580089215,62,62
1580091149,65,65
1580093067,67,67
1580094982,69,69
1580096930,70,70
1580098842,73,73
1580100731,78,78
1580102657,76,76
1580104602,76,76
1580106497,79,79
1580108699,82,82
1580110579,80,80
1580112509,81,81
1580114435,79,79
1580116343,80,80
1580122357,82,82
1580124277,84,84
1580126209,85,85
1580132190,86,86
1580134111,85,85
1580138205,83,83
1580140102,83,83
1580142035,80,80
1580143939,80,80
1580145857,80,80
1580147790,79,79
1580149709,79,79
1580151941,82,82
1580153783,81,81
1580155727,82,82
1580157621,83,83
1580159566,81,81
1580161461,76,76
1580163407,73,73
1580167224,74,74
1580169153,73,73
1580171088,74,74
1580172995,71,71
1580174895,73,73
1580177055,71,71
1580178973,70,70
1580181170,66,66
1580183060,68,68
1580184984,63,63
1580186921,58,58
1580188817,56,56
1580190735,56,56
1580192679,56,56
1580194628,52,52
1580196503,54,54
1580199633,55,55
1580201535,57,57
1580203472,54,54
1580207305,53,53
1580209465,55,55
1580211388,52,52
1580213303,51,51
1580215215,53,53
1580217161,55,55
1580219055,59,59
1580221014,62,62
1580222907,67,67
1580224832,71,71
1580226772,76,76
1580228676,77,77
1580230617,74,74
1580232529,76,76
1580234627,78,78
1580236822,77,77
1580238995,79,79
1580240897,81,81
1580242827,82,82
1580244730,82,82
1580246665,85,85
1580248592,84,84
1580253385,90,90
1580255296,92,92
1580257224,93,93
1580259133,97,97
1580261052,100,100
1580262987,104,104
1580264893,107,107
1580266995,110,110
1580268997,113,113
1580270930,117,117
1580272818,125,125
1580274735,128,128
1580276669,128,128
1580278572,128,128
1580280494,132,132
1580282424,127,127
1580284343,128,128
1580286260,125,125
1580288172,127,127
1580290094,129,129
1580292220,131,131
1580294178,134,134
1580296114,134,134
1580298019,139,139
1580299939,141,141
1580301867,148,148
1580303789,148,148
1580305715,144,144
1580307612,143,143
1580309540,143,143
1580311470,142,142
1580313388,139,139
1580315292,140,140
1580317397,140,140
1580319252,140,140
1580321312,141,141
1580323223,141,141
1580325160,142,142
1580327055,142,142
1580328987,142,142
1580330914,147,147
1580332843,143,143
1580334776,144,144
1580336684,149,149
1580338578,150,150
1580340518,150,150
1580342782,149,149
1580344592,146,146
1580346523,148,148
1580348443,146,146
1580350363,146,146
1580352262,147,147
1580354180,149,149
1580356112,145,145
1580358016,140,140
1580359934,133,133
1580361871,138,138
1580363775,138,138
1580365954,139,139
1580367926,138,138
1580369790,138,138
1580371708,143,143
1580373617,147,147
1580375563,148,148
1580377459,145,145
1580379379,145,145
1580381313,141,141
1580383225,142,142
1580385145,143,143
1580387063,141,141
1580388988,135,135
1580390918,139,139
1580393146,141,141
1580394975,143,143
1580396800,139,139
1580398608,140,140
1580400530,142,142
1580402418,145,145
1580404368,149,149
1580406375,152,152
1580408219,155,155
1580410099,157,157
1580412033,156,156
1580413936,156,156
1580415858,158,158
1580417789,158,158
1580419696,158,158
1580422015,158,158
1580424019,155,155
1580425936,154,154
1580427863,158,158
1580429775,158,158
1580431699,167,167
1580433623,165,165
1580435532,164,164
1580437464,159,159
1580439377,157,157
1580441297,156,156
1580443298,156,156
1580445133,157,157
1580447090,157,157
1580449003,155,155
1580450901,156,156
1580452817,160,160
1580454741,164,164
1580456683,163,163
1580458584,163,163
1580460768,163,163
1580462659,163,163
1580464593,162,162
1580466506,164,164
1580468761,167,167
1580470576,165,165
1580472525,170,170
1580474446,174,174
1580476369,173,173
1580478263,176,176
1580480181,172,172
1580482123,174,174
1580484021,171,171
1580485941,171,171
1580487893,174,174
1580489923,174,174
1580491994,172,172
1580494039,167,167
1580496071,166,166
1580497972,163,163
1580499883,164,164
1580501784,165,165
1580503700,169,169
1580505634,168,168
1580507569,168,168
1580509482,167,167
1580511394,169,169
1580513301,164,164
1580515422,171,171
1580517374,170,170
1580519317,173,173
1580521241,176,176
1580523154,180,180
1580525069,185,185
1580526977,187,187
1580528907,187,187
1580530820,192,192
1580532736,194,194
1580534684,196,196
1580536603,199,199
1580538503,197,197
1580541433,197,197
1580543311,202,202
1580545227,206,206
1580547171,201,201
1580549136,202,202
1580550991,203,203
1580552925,203,203
1580555172,202,202
